Exact Match,Edit Distance,BLEU,ROUGE-L,Cosine Similarity,ChrF,BERTScore
0,0.8469945355191257,0.7763757626929814,0.8554913294797688,0.9812253713607788,86.56738285363207,0.9483705759048462
0,0.9926739926739927,1.0,1.0,1.0,100.0,0.9999998807907104
0,0.8021978021978022,0.74397750259845,0.8732394366197184,0.9895365834236145,88.75680420496664,0.9483807682991028
0,0.8351254480286738,0.8016972862142162,0.8670520231213873,0.9820349216461182,85.41040665993445,0.9523037672042847
0,0.9027777777777778,0.8764534662657235,0.9277108433734941,0.9997333288192749,92.97931228656535,0.9794886708259583
0,0.7962674961119751,0.6678339561776127,0.8217821782178217,0.972225546836853,80.20238116302467,0.9271030426025391
0,0.9735915492957746,0.9539287864195816,0.9885057471264368,0.9999595284461975,98.03048201327775,0.9929623007774353
0,0.8947368421052632,0.8285249856108455,0.9054054054054055,0.999563455581665,90.39325433744581,0.963829755783081
0,0.8646288209606987,0.830772158363543,0.8571428571428571,0.9983792304992676,88.88871013817027,0.9502360224723816
0,0.8413926499032882,0.6530969295536657,0.8645161290322579,0.9990854263305664,84.39464515304564,0.9538621306419373
0,0.8979591836734694,0.844713538774007,0.9005847953216374,0.9993712902069092,91.62273849879004,0.9694668650627136
0,0.8365019011406845,0.6451908031892462,0.860759493670886,0.9899780750274658,85.30913183409083,0.9426633715629578
0,0.9936842105263158,1.0,1.0,1.0,100.0,1.0
0,0.8160469667318982,0.725709480249581,0.8690476190476191,0.9538093209266663,82.89371065441071,0.9516065120697021
0,0.9924242424242424,1.0,1.0,1.0,100.0,1.0
0,0.994,1.0,1.0,1.0,100.0,1.0
0,0.9181141439205955,0.8238948571156353,0.9375,0.996258020401001,91.4367103977998,0.977971076965332
0,0.8734177215189873,0.7131871516736755,0.8843537414965986,0.9948289394378662,84.79975158417932,0.9599123001098633
0,0.7514563106796117,0.5409328469559121,0.7875,0.9641805291175842,79.07750103161992,0.9166169762611389
0,0.8349514563106796,0.7618147486973634,0.8639053254437871,0.9805502891540527,86.98660234620004,0.9468298554420471
0,0.8176229508196722,0.7318239039865355,0.8235294117647058,0.9462090730667114,84.54868680026375,0.9377008676528931
0,0.8,0.6691803387969288,0.8242424242424242,0.9878864288330078,79.90430274008493,0.9408336877822876
0,0.8803245436105477,0.7523936949650983,0.8904109589041095,0.9792075157165527,88.46421802657063,0.9654139876365662
0,0.7805343511450382,0.6715352031271078,0.8292682926829268,0.9659384489059448,88.13441667186967,0.9252138733863831
0,0.9912280701754386,1.0,1.0,1.0,100.0,1.0
0,0.6990116801437556,0.5110053449907724,0.7299703264094956,0.9844135046005249,74.84543985689615,0.8719534277915955
0,0.7935871743486974,0.6752110295311698,0.812121212121212,0.9929322600364685,81.0376715241241,0.937619149684906
0,0.8181818181818181,0.6579817995325297,0.8496732026143792,0.9813336133956909,81.96406229721927,0.9383969902992249
0,0.994413407821229,1.0,1.0,1.0000001192092896,100.0,0.9999998807907104
0,0.9912280701754386,1.0,1.0,1.0,100.0,1.0
0,0.792,0.6982641020357822,0.8421052631578947,0.9893878698348999,85.04576815105874,0.9412442445755005
0,0.7021660649819494,0.5680276835282503,0.7687687687687688,0.9906794428825378,80.28174564950389,0.8955468535423279
0,0.7236614853195165,0.540645996468248,0.7684729064039408,0.9779031276702881,72.61135153549422,0.914514422416687
0,0.7884872824631861,0.5178412541486264,0.7876106194690266,0.9853470325469971,75.70663102489942,0.9236067533493042
0,0.9433628318584071,0.9074415643162291,0.96045197740113,0.9866481423377991,93.76440186604324,0.9846836924552917
0,0.7207062600321028,0.4388343780573487,0.772093023255814,0.9463090896606445,74.2076805928429,0.8922855854034424
0,0.8858800773694391,0.8439940101629988,0.935897435897436,0.9911516904830933,94.53643440343252,0.9741724133491516
0,0.923896499238965,0.8645234669611722,0.9261083743842364,0.9995052218437195,91.80187062125285,0.9705746173858643
0,0.9868913857677902,0.9869252930244591,1.0,0.9965049624443054,99.95562394792543,0.9948709011077881
